committee_thomas_id,bioguide_id,member_thomas_id,rank,member_name,party,title
HSED10,R000604,02265,7,Steve Russell,majority,
HSED10,S001196,02263,8,Elise M. Stefanik,majority,
HSED10,W000808,02004,1,Frederica S. Wilson,minority,Ranking Member
HSED10,P000607,02171,2,Mark Pocan,minority,
HSED10,C001101,02196,3,Katherine M. Clark,minority,
HSED10,A000370,02201,4,Alma S. Adams,minority,
HSED10,D000623,02227,5,Mark DeSaulnier,minority,
HSED10,F000455,01895,6,Marcia L. Fudge,minority,
SSBK08,T000461,02085,1,Patrick J. Toomey,majority,Chairman
SSBK08,C000880,00250,2,Mike Crapo,majority,
SSBK08,H001041,01863,3,Dean Heller,majority,
SSBK08,R000605,02288,4,Mike Rounds,majority,
SSBK08,C001071,01825,5,Bob Corker,majority,
SSBK08,V000127,01609,6,David Vitter,majority,
SSBK08,K000360,01647,7,Mark Kirk,majority,
SSBK08,S001184,02056,8,Tim Scott,majority,
SSBK08,S000320,01049,9,Richard C. Shelby,majority,Ex Officio
SSBK08,M001176,01900,1,Jeff Merkley,minority,Ranking Member
SSBK08,R000122,00949,2,Jack Reed,minority,
SSBK08,S000148,01036,3,Charles E. Schumer,minority,
SSBK08,M000639,00791,4,Robert Menendez,minority,
SSBK08,W000805,01897,5,Mark R. Warner,minority,
SSBK08,W000817,02182,6,Elizabeth Warren,minority,
SSBK08,D000607,01850,7,Joe Donnelly,minority,
SSBK08,B000944,00136,8,Sherrod Brown,minority,Ex Officio
HSAG15,T000467,01952,1,Glenn Thompson,majority,Chair
HSAG15,L000491,00711,2,Frank D. Lucas,majority,
HSAG15,K000362,01724,3,Steve King,majority,
HSAG15,D000616,02062,4,Scott DesJarlais,majority,
HSAG15,G000564,02043,5,Christopher P. Gibson,majority,
HSAG15,B001271,02027,6,Dan Benishek,majority,
HSAG15,A000372,02239,7,Rick W. Allen,majority,
HSAG15,B001295,02243,8,Mike Bost,majority,
HSAG15,L000580,02146,1,Michelle Lujan Grisham,minority,Ranking Member
HSAG15,K000382,02145,2,Ann M. Kuster,minority,
HSAG15,N000127,00867,3,Richard M. Nolan,minority,
HSAG15,D000617,02096,4,Suzan K. DelBene,minority,
HSAG15,K000368,01907,5,Ann Kirkpatrick,minority,
HSAP20,D000600,01717,1,Mario Diaz-Balart,majority,Chair
HSAP20,J000295,02154,2,David P. Joyce,majority,
HSAP20,C001048,01670,3,John Abney Culberson,majority,
HSAP20,Y000063,02021,4,Kevin Yoder,majority,Vice Chair
HSAP20,J000296,02199,5,David W. Jolly,majority,
HSAP20,Y000066,02242,6,David Young,majority,
HSAP20,J000297,02278,7,Evan H. Jenkins,majority,
HSAP20,P000523,00930,1,David E. Price,minority,Ranking Member
HSAP20,Q000023,01967,2,Mike Quigley,minority,
HSAP20,R000577,01756,3,Tim Ryan,minority,
HSAP20,C001063,01807,4,Henry Cuellar,minority,
HSSY15,C001105,02273,1,Barbara Comstock,majority,Chair
HSSY15,L000491,00711,2,Frank D. Lucas,majority,
HSSY15,M001157,01804,3,Michael T. McCaul,majority,
HSSY15,H001059,02015,4,Randy Hultgren,majority,
HSSY15,M001194,02248,5,John R. Moolenaar,majority,Vice Chair
HSSY15,W000821,02224,6,Bruce Westerman,majority,
HSSY15,N000189,02275,7,Dan Newhouse,majority,
HSSY15,P000609,02221,8,Gary J. Palmer,majority,
HSSY15,A000374,02244,9,Ralph Lee Abraham,majority,
HSSY15,S000583,01075,10,Lamar Smith,majority,Ex Officio
HSSY15,L000563,01781,1,Daniel Lipinski,minority,Ranking Member
HSSY15,E000293,02114,2,Elizabeth H. Esty,minority,
HSSY15,C001101,02196,3,Katherine M. Clark,minority,
HSSY15,T000469,01942,4,Paul Tonko,minority,
HSSY15,B001278,02092,5,Suzanne Bonamici,minority,
HSSY15,S001193,02104,6,Eric Swalwell,minority,
HSSY15,J000126,00599,7,Eddie Bernice Johnson,minority,Ex Officio
SSAS17,G000359,00452,1,Lindsey Graham,majority,Chairman
SSAS17,W000437,01226,2,Roger F. Wicker,majority,
SSAS17,C001095,02098,3,Tom Cotton,majority,
SSAS17,T000476,02291,4,Thom Tillis,majority,
SSAS17,S001198,02290,5,Daniel Sullivan,majority,
SSAS17,M000303,00754,6,John McCain,majority,Ex Officio
SSAS17,G000555,01866,1,Kirsten E. Gillibrand,minority,Ranking Member
SSAS17,M001170,01820,2,Claire McCaskill,minority,
SSAS17,B001277,02076,3,Richard Blumenthal,minority,
SSAS17,K000383,02185,4,"Angus S. King, Jr.",minority,
SSAS17,R000122,00949,5,Jack Reed,minority,Ex Officio
SSAP17,M001153,01694,1,Lisa Murkowski,majority,Chairman
SSAP17,A000360,01695,2,Lamar Alexander,majority,
SSAP17,C000567,00213,3,Thad Cochran,majority,
SSAP17,B000575,01464,4,Roy Blunt,majority,
SSAP17,H001061,02079,5,John Hoeven,majority,
SSAP17,M000355,01395,6,Mitch McConnell,majority,
SSAP17,D000618,02138,7,Steve Daines,majority,
SSAP17,C001075,01925,8,Bill Cassidy,majority,
SSAP17,U000039,01567,1,Tom Udall,minority,Ranking Member
SSAP17,F000062,01332,2,Dianne Feinstein,minority,
SSAP17,L000174,01383,3,Patrick J. Leahy,minority,
SSAP17,R000122,00949,4,Jack Reed,minority,
SSAP17,T000464,01829,5,Jon Tester,minority,
SSAP17,M001176,01900,6,Jeff Merkley,minority,
SSAP17,M000702,00802,7,Barbara A. Mikulski,minority,Ex Officio
SSAF17,S001197,02289,1,Ben Sasse,majority,Chairman
SSAF17,M000355,01395,2,Mitch McConnell,majority,
SSAF17,E000295,02283,3,Joni Ernst,majority,
SSAF17,T000476,02291,4,Thom Tillis,majority,
SSAF17,T000250,01534,5,John Thune,majority,
SSAF17,G000386,00457,6,Chuck Grassley,majority,
SSAF17,R000307,00968,7,Pat Roberts,majority,Ex Officio
SSAF17,G000555,01866,1,Kirsten E. Gillibrand,minority,Ranking Member
SSAF17,L000174,01383,2,Patrick J. Leahy,minority,
SSAF17,K000367,01826,3,Amy Klobuchar,minority,
SSAF17,D000607,01850,4,Joe Donnelly,minority,
SSAF17,C001070,01828,5,"Robert P. Casey, Jr.",minority,
SSAF17,S000770,01531,6,Debbie Stabenow,minority,Ex Officio
HSGO,C001076,01956,1,Jason Chaffetz,majority,Chair
HSGO,M000689,00800,2,John L. Mica,majority,
HSGO,T000463,01741,3,Michael R. Turner,majority,
HSGO,D000533,00322,4,John J. Duncan Jr.,majority,
HSGO,J000289,01868,5,Jim Jordan,majority,
HSGO,W000798,01855,6,Tim Walberg,majority,
HSGO,A000367,02029,7,Justin Amash,majority,
HSGO,G000565,01992,8,Paul A. Gosar,majority,
HSGO,D000616,02062,9,Scott DesJarlais,majority,
HSGO,G000566,02058,10,Trey Gowdy,majority,
HSGO,F000460,02067,11,Blake Farenthold,majority,
HSGO,L000571,01960,12,Cynthia M. Lummis,majority,
HSGO,M001184,02094,13,Thomas Massie,majority,
HSGO,M001187,02142,14,Mark Meadows,majority,
HSGO,D000621,02116,15,Ron DeSantis,majority,
HSGO,M001182,02059,16,Mick Mulvaney,majority,
HSGO,B001297,02233,17,Ken Buck,majority,
HSGO,W000819,02255,18,Mark Walker,majority,
HSGO,B001294,02241,19,Rod Blum,majority,
HSGO,H001071,02237,20,Jody B. Hice,majority,
HSGO,R000604,02265,21,Steve Russell,majority,
HSGO,C001103,02236,22,"Earl L. ""Buddy"" Carter",majority,
HSGO,G000576,02276,23,Glenn Grothman,majority,
HSGO,H001073,02269,24,Will Hurd,majority,
HSGO,P000609,02221,25,Gary J. Palmer,majority,
HSGO,C000984,00256,1,Elijah E. Cummings,minority,Ranking Member
HSGO,M000087,00729,2,Carolyn B. Maloney,minority,
HSGO,N000147,00868,3,Eleanor Holmes Norton,minority,
HSGO,C001049,01654,4,Wm. Lacy Clay,minority,
HSGO,L000562,01686,5,Stephen F. Lynch,minority,
HSGO,C000754,00231,6,Jim Cooper,minority,
HSGO,C001078,01959,7,Gerald E. Connolly,minority,
HSGO,C001090,02159,8,Matt Cartwright,minority,
HSGO,D000622,02123,9,Tammy Duckworth,minority,
HSGO,K000385,02190,10,Robin L. Kelly,minority,
HSGO,L000581,02252,11,Brenda L. Lawrence,minority,
HSGO,L000582,02230,12,Ted Lieu,minority,
HSGO,W000822,02259,13,Bonnie Watson Coleman,minority,
HSGO,P000610,02274,14,Stacey E. Plaskett,minority,
HSGO,D000623,02227,15,Mark DeSaulnier,minority,
HSGO,B001296,02267,16,Brendan F. Boyle,minority,
HSGO,W000800,01879,17,Peter Welch,minority,
HSGO,L000580,02146,18,Michelle Lujan Grisham,minority,
HSAP23,C001045,01643,1,Ander Crenshaw,majority,Chair
HSAP23,G000560,01979,2,Tom Graves,majority,
HSAP23,Y000063,02021,3,Kevin Yoder,majority,
HSAP23,W000809,01991,4,Steve Womack,majority,
HSAP23,H001056,02071,5,Jaime Herrera Beutler,majority,Vice Chair
HSAP23,A000369,02090,6,Mark E. Amodei,majority,
HSAP23,R000589,02068,7,E. Scott Rigell,majority,
HSAP23,S000248,01042,1,José E. Serrano,minority,Ranking Member
HSAP23,Q000023,01967,2,Mike Quigley,minority,
HSAP23,F000043,00371,3,Chaka Fattah,minority,
HSAP23,B000490,00091,4,Sanford D. Bishop Jr.,minority,
HLIG03,R000583,01916,1,Thomas J. Rooney,majority,Chair
HLIG03,L000554,00699,2,Frank A. LoBiondo,majority,
HLIG03,H001055,02040,3,Joseph J. Heck,majority,
HLIG03,T000463,01741,4,Michael R. Turner,majority,
HLIG03,W000815,02152,5,Brad R. Wenstrup,majority,
HLIG03,S001192,02168,6,Chris Stewart,majority,
HLIG03,Q000023,01967,1,Mike Quigley,minority,Ranking Member
HLIG03,S001185,01988,2,Terri A. Sewell,minority,
HLIG03,C001072,01889,3,André Carson,minority,
HLIG03,S001175,01890,4,Jackie Speier,minority,
HSHM07,K000386,02264,1,John Katko,majority,Chair
HSHM07,R000575,01704,2,Mike Rogers,majority,
HSHM07,C001103,02236,3,"Earl L. ""Buddy"" Carter",majority,
HSHM07,W000819,02255,4,Mark Walker,majority,
HSHM07,R000601,02268,5,John Ratcliffe,majority,
HSHM07,M001157,01804,6,Michael T. McCaul,majority,Ex Officio
HSHM07,R000602,02262,1,Kathleen M. Rice,minority,Ranking Member
HSHM07,K000375,02025,2,William R. Keating,minority,
HSHM07,P000604,02097,3,Donald M. Payne Jr.,minority,
HSHM07,T000193,01151,4,Bennie G. Thompson,minority,Ex Officio
HSIF14,P000373,01514,1,Joseph R. Pitts,majority,Chair
HSIF14,G000558,01922,2,Brett Guthrie,majority,Vice Chair
HSIF14,W000413,01222,3,Ed Whitfield,majority,
HSIF14,S000364,01527,4,John Shimkus,majority,
HSIF14,M001151,01744,5,Tim Murphy,majority,
HSIF14,B001248,01751,6,Michael C. Burgess,majority,
HSIF14,B001243,01748,7,Marsha Blackburn,majority,
HSIF14,M001159,01809,8,Cathy McMorris Rodgers,majority,
HSIF14,L000567,01936,9,Leonard Lance,majority,
HSIF14,G000568,02070,10,H. Morgan Griffith,majority,
HSIF14,B001257,01838,11,Gus M. Bilirakis,majority,
HSIF14,L000576,02033,12,Billy Long,majority,
HSIF14,E000291,02036,13,Renee L. Ellmers,majority,
HSIF14,B001275,02018,14,Larry Bucshon,majority,
HSIF14,B001284,02129,15,Susan W. Brooks,majority,
HSIF14,C001092,02151,16,Chris Collins,majority,
HSIF14,B000213,00062,17,Joe Barton,majority,
HSIF14,U000031,01177,18,Fred Upton,majority,Ex Officio
HSIF14,G000410,00462,1,Gene Green,minority,Ranking Member
HSIF14,E000179,00344,2,Eliot L. Engel,minority,
HSIF14,C001036,01471,3,Lois Capps,minority,
HSIF14,S001145,01588,4,Janice D. Schakowsky,minority,
HSIF14,B001251,01761,5,G. K. Butterfield,minority,
HSIF14,C001066,01839,6,Kathy Castor,minority,
HSIF14,S001168,01854,7,John P. Sarbanes,minority,
HSIF14,M001163,01814,8,Doris O. Matsui,minority,
HSIF14,L000570,01939,9,Ben Ray Luján,minority,
HSIF14,S001180,01950,10,Kurt Schrader,minority,
HSIF14,K000379,02172,11,Joseph P. Kennedy III,minority,
HSIF14,C001097,02107,12,Tony Cárdenas,minority,
HSIF14,P000034,00887,13,Frank Pallone Jr.,minority,Ex Officio
SSFR14,P000612,02286,1,David Perdue,majority,Chairman
SSFR14,R000584,01896,2,James E. Risch,majority,
SSFR14,I000055,01608,3,Johnny Isakson,majority,
SSFR14,J000293,02086,4,Ron Johnson,majority,
SSFR14,P000603,02082,5,Rand Paul,majority,
SSFR14,C001071,01825,6,Bob Corker,majority,Ex Officio
SSFR14,K000384,02176,1,Tim Kaine,minority,Ranking Member
SSFR14,B000711,00116,2,Barbara Boxer,minority,
SSFR14,C001088,01984,3,Christopher A. Coons,minority,
SSFR14,M001169,01837,4,Christopher Murphy,minority,
SSFR14,C000141,00174,5,Benjamin L. Cardin,minority,Ex Officio
SSAF13,B001236,01687,1,John Boozman,majority,Chairman
SSAF13,C000567,00213,2,Thad Cochran,majority,
SSAF13,H001061,02079,3,John Hoeven,majority,
SSAF13,P000612,02286,4,David Perdue,majority,
SSAF13,G000386,00457,5,Chuck Grassley,majority,
SSAF13,T000250,01534,6,John Thune,majority,
SSAF13,R000307,00968,7,Pat Roberts,majority,Ex Officio
SSAF13,D000607,01850,1,Joe Donnelly,minority,Ranking Member
SSAF13,H001069,02174,2,Heidi Heitkamp,minority,
SSAF13,B000944,00136,3,Sherrod Brown,minority,
SSAF13,G000555,01866,4,Kirsten E. Gillibrand,minority,
SSAF13,B001267,01965,5,Michael F. Bennet,minority,
SSAF13,S000770,01531,6,Debbie Stabenow,minority,Ex Officio
SLIA,B001261,01881,1,John Barrasso,majority,Chairman
SLIA,M000303,00754,2,John McCain,majority,
SLIA,M001153,01694,3,Lisa Murkowski,majority,
SLIA,H001061,02079,4,John Hoeven,majority,
SLIA,L000575,02050,5,James Lankford,majority,
SLIA,D000618,02138,6,Steve Daines,majority,
SLIA,C000880,00250,7,Mike Crapo,majority,
SLIA,M000934,01507,8,Jerry Moran,majority,
SLIA,T000464,01829,1,Jon Tester,minority,Vice Chairman
SLIA,C000127,00172,2,Maria Cantwell,minority,
SLIA,U000039,01567,3,Tom Udall,minority,
SLIA,F000457,01969,4,Al Franken,minority,
SLIA,S001194,02173,5,Brian Schatz,minority,
SLIA,H001069,02174,6,Heidi Heitkamp,minority,
SSHR,A000360,01695,1,Lamar Alexander,majority,Chairman
SSHR,E000285,01542,2,Michael B. Enzi,majority,
SSHR,B001135,00153,3,Richard Burr,majority,
SSHR,I000055,01608,4,Johnny Isakson,majority,
SSHR,P000603,02082,5,Rand Paul,majority,
SSHR,C001035,01541,6,Susan M. Collins,majority,
SSHR,M001153,01694,7,Lisa Murkowski,majority,
SSHR,K000360,01647,8,Mark Kirk,majority,
SSHR,S001184,02056,9,Tim Scott,majority,
SSHR,H000338,01351,10,Orrin G. Hatch,majority,
SSHR,R000307,00968,11,Pat Roberts,majority,
SSHR,C001075,01925,12,Bill Cassidy,majority,
SSHR,M001111,01409,1,Patty Murray,minority,Ranking Member
SSHR,M000702,00802,2,Barbara A. Mikulski,minority,
SSHR,S000033,01010,3,Bernard Sanders,minority,
SSHR,C001070,01828,4,"Robert P. Casey, Jr.",minority,
SSHR,F000457,01969,5,Al Franken,minority,
SSHR,B001267,01965,6,Michael F. Bennet,minority,
SSHR,W000802,01823,7,Sheldon Whitehouse,minority,
SSHR,B001230,01558,8,Tammy Baldwin,minority,
SSHR,M001169,01837,9,Christopher Murphy,minority,
SSHR,W000817,02182,10,Elizabeth Warren,minority,
SSFI02,H001041,01863,1,Dean Heller,majority,Chairman
SSFI02,I000055,01608,2,Johnny Isakson,majority,
SSFI02,T000461,02085,3,Patrick J. Toomey,majority,
SSFI02,S001184,02056,4,Tim Scott,majority,
SSFI02,H000338,01351,5,Orrin G. Hatch,majority,Ex Officio
SSFI02,B000944,00136,1,Sherrod Brown,minority,Ranking Member
SSFI02,S000148,01036,2,Charles E. Schumer,minority,
SSFI02,W000779,01247,3,Ron Wyden,minority,Ex Officio
HSAP19,C001048,01670,1,John Abney Culberson,majority,Chair
HSAP19,A000055,01460,2,Robert B. Aderholt,majority,Vice Chair
HSAP19,C001051,01752,3,John R. Carter,majority,
HSAP19,H001056,02071,4,Jaime Herrera Beutler,majority,
HSAP19,R000591,01986,5,Martha Roby,majority,
HSAP19,J000296,02199,6,David W. Jolly,majority,
HSAP19,P000601,02035,7,Steven M. Palazzo,majority,
HSAP19,F000043,00371,1,Chaka Fattah,minority,Ranking Member
HSAP19,H001034,01634,2,Michael M. Honda,minority,
HSAP19,S000248,01042,3,José E. Serrano,minority,
HSAP19,K000381,02169,4,Derek Kilmer,minority,
SSJU01,L000577,02080,1,Mike Lee,majority,Chairman
SSJU01,P000612,02286,2,David Perdue,majority,
SSJU01,T000476,02291,3,Thom Tillis,majority,
SSJU01,G000386,00457,4,Chuck Grassley,majority,
SSJU01,H000338,01351,5,Orrin G. Hatch,majority,
SSJU01,K000367,01826,1,Amy Klobuchar,minority,Ranking Member
SSJU01,C001088,01984,2,Christopher A. Coons,minority,
SSJU01,F000457,01969,3,Al Franken,minority,
SSJU01,B001277,02076,4,Richard Blumenthal,minority,
HSFA18,P000592,01802,1,Ted Poe,majority,Chair
HSFA18,W000795,01688,2,Joe Wilson,majority,
HSFA18,I000056,01640,3,Darrell E. Issa,majority,
HSFA18,C001094,02103,4,Paul Cook,majority,
HSFA18,P000605,02157,5,Scott Perry,majority,
HSFA18,R000587,02073,6,Reid J. Ribble,majority,
HSFA18,Z000017,02261,7,Lee M. Zeldin,majority,
HSFA18,K000375,02025,1,William R. Keating,minority,Ranking Member
HSFA18,S000344,01526,2,Brad Sherman,minority,
HSFA18,H001038,01794,3,Brian Higgins,minority,
HSFA18,C001091,02163,4,Joaquin Castro,minority,
HSFA18,K000385,02190,5,Robin L. Kelly,minority,
HSIF,U000031,01177,1,Fred Upton,majority,Chair
HSIF,B000213,00062,2,Joe Barton,majority,
HSIF,W000413,01222,3,Ed Whitfield,majority,
HSIF,S000364,01527,4,John Shimkus,majority,
HSIF,P000373,01514,5,Joseph R. Pitts,majority,
HSIF,W000791,01596,6,Greg Walden,majority,
HSIF,M001151,01744,7,Tim Murphy,majority,
HSIF,B001248,01751,8,Michael C. Burgess,majority,
HSIF,B001243,01748,9,Marsha Blackburn,majority,Vice Chair
HSIF,S001176,01892,10,Steve Scalise,majority,
HSIF,L000566,01885,11,Robert E. Latta,majority,
HSIF,M001159,01809,12,Cathy McMorris Rodgers,majority,
HSIF,H001045,01933,13,Gregg Harper,majority,
HSIF,L000567,01936,14,Leonard Lance,majority,
HSIF,G000558,01922,15,Brett Guthrie,majority,
HSIF,O000168,01955,16,Pete Olson,majority,
HSIF,M001180,02074,17,David B. McKinley,majority,
HSIF,P000602,02022,18,Mike Pompeo,majority,
HSIF,K000378,02014,19,Adam Kinzinger,majority,
HSIF,G000568,02070,20,H. Morgan Griffith,majority,
HSIF,B001257,01838,21,Gus M. Bilirakis,majority,
HSIF,J000292,02046,22,Bill Johnson,majority,
HSIF,L000576,02033,23,Billy Long,majority,
HSIF,E000291,02036,24,Renee L. Ellmers,majority,
HSIF,B001275,02018,25,Larry Bucshon,majority,
HSIF,F000461,02065,26,Bill Flores,majority,
HSIF,B001284,02129,27,Susan W. Brooks,majority,
HSIF,M001190,02156,28,Markwayne Mullin,majority,
HSIF,H001067,02140,29,Richard Hudson,majority,
HSIF,C001092,02151,30,Chris Collins,majority,
HSIF,C001096,02144,31,Kevin Cramer,majority,
HSIF,P000034,00887,1,Frank Pallone Jr.,minority,Ranking Member
HSIF,R000515,01003,2,Bobby L. Rush,minority,
HSIF,E000215,00355,3,Anna G. Eshoo,minority,
HSIF,E000179,00344,4,Eliot L. Engel,minority,
HSIF,G000410,00462,5,Gene Green,minority,
HSIF,D000197,01479,6,Diana DeGette,minority,
HSIF,C001036,01471,7,Lois Capps,minority,
HSIF,D000482,00316,8,Michael F. Doyle,minority,
HSIF,S001145,01588,9,Janice D. Schakowsky,minority,
HSIF,B001251,01761,10,G. K. Butterfield,minority,
HSIF,M001163,01814,11,Doris O. Matsui,minority,
HSIF,C001066,01839,12,Kathy Castor,minority,
HSIF,S001168,01854,13,John P. Sarbanes,minority,
HSIF,M001166,01832,14,Jerry McNerney,minority,
HSIF,W000800,01879,15,Peter Welch,minority,
HSIF,L000570,01939,16,Ben Ray Luján,minority,
HSIF,T000469,01942,17,Paul Tonko,minority,
HSIF,Y000062,01853,18,John A. Yarmuth,minority,
HSIF,C001067,01864,19,Yvette D. Clarke,minority,
HSIF,L000565,01846,20,David Loebsack,minority,
HSIF,S001180,01950,21,Kurt Schrader,minority,
HSIF,K000379,02172,22,Joseph P. Kennedy III,minority,
HSIF,C001097,02107,23,Tony Cárdenas,minority,
HSPW13,B001269,02054,1,Lou Barletta,majority,Chair
HSPW13,C001087,01989,2,"Eric A. ""Rick"" Crawford",majority,
HSPW13,M001184,02094,3,Thomas Massie,majority,
HSPW13,M001187,02142,4,Mark Meadows,majority,
HSPW13,P000605,02157,5,Scott Perry,majority,
HSPW13,C001106,02266,6,Ryan A. Costello,majority,
HSPW13,C001105,02273,7,Barbara Comstock,majority,
HSPW13,C001107,02235,8,Carlos Curbelo,majority,
HSPW13,R000603,02256,9,David Rouzer,majority,
HSPW13,S001154,01681,10,Bill Shuster,majority,Ex Officio
HSPW13,C001072,01889,1,André Carson,minority,Ranking Member
HSPW13,N000147,00868,2,Eleanor Holmes Norton,minority,
HSPW13,S001165,01818,3,Albio Sires,minority,
HSPW13,E000290,01894,4,Donna F. Edwards,minority,
HSPW13,T000468,01940,5,Dina Titus,minority,
HSPW13,D000191,00279,6,Peter A. DeFazio,minority,Ex Officio
HSWM02,B000755,01468,1,Kevin Brady,majority,Chair
HSWM02,J000174,00603,2,Sam Johnson,majority,
HSWM02,N000181,01710,3,Devin Nunes,majority,
HSWM02,R000580,01848,4,Peter J. Roskam,majority,
HSWM02,P000591,01778,5,Tom Price,majority,
HSWM02,B001260,01840,6,Vern Buchanan,majority,
HSWM02,S001172,01860,7,Adrian Smith,majority,
HSWM02,J000290,01921,8,Lynn Jenkins,majority,
HSWM02,M001158,01806,9,Kenny Marchant,majority,
HSWM02,B001273,02063,10,Diane Black,majority,
HSWM02,M000404,00766,1,Jim McDermott,minority,Ranking Member
HSWM02,T000460,01593,2,Mike Thompson,minority,
HSWM02,K000188,01498,3,Ron Kind,minority,
HSWM02,B000574,00099,4,Earl Blumenauer,minority,
HSWM02,P000096,01510,5,Bill Pascrell Jr.,minority,
HSWM02,D000096,01477,6,Danny K. Davis,minority,
HSAS29,R000575,01704,1,Mike Rogers,majority,Chair
HSAS29,F000448,01707,2,Trent Franks,majority,
HSAS29,L000564,01834,3,Doug Lamborn,majority,Vice Chair
HSAS29,C001077,01912,4,Mike Coffman,majority,
HSAS29,B001274,01987,5,Mo Brooks,majority,
HSAS29,B001283,02155,6,Jim Bridenstine,majority,
HSAS29,F000445,01683,7,J. Randy Forbes,majority,
HSAS29,B001250,01753,8,Rob Bishop,majority,
HSAS29,T000463,01741,9,Michael R. Turner,majority,
HSAS29,F000456,01924,10,John Fleming,majority,
HSAS29,C000754,00231,1,Jim Cooper,minority,Ranking Member
HSAS29,S000030,01522,2,Loretta Sanchez,minority,
