code,bioguide_id,party,thomas_id,title,member_name,rank
SSAS13,R000605,majority,02288,,Mike Rounds,4
SSAS13,T000476,majority,02291,,Thom Tillis,5
SSAS13,S001198,majority,02290,,Daniel Sullivan,6
SSAS13,C001098,majority,02175,,Ted Cruz,7
SSAS13,M000303,majority,00754,Ex Officio,John McCain,8
SSAS13,H001042,minority,01844,Ranking Member,Mazie K. Hirono,1
SSAS13,N000032,minority,00859,,Bill Nelson,2
SSAS13,S001181,minority,01901,,Jeanne Shaheen,3
SSAS13,B001277,minority,02076,,Richard Blumenthal,4
SSAS13,K000384,minority,02176,,Tim Kaine,5
SSAS13,K000383,minority,02185,,"Angus S. King, Jr.",6
SSAS13,R000122,minority,00949,Ex Officio,Jack Reed,7
HSIF16,W000791,majority,01596,Chair,Greg Walden,1
HSIF16,L000566,majority,01885,Vice Chair,Robert E. Latta,2
HSIF16,S000364,majority,01527,,John Shimkus,3
HSIF16,B001243,majority,01748,,Marsha Blackburn,4
HSIF16,S001176,majority,01892,,Steve Scalise,5
HSIF16,L000567,majority,01936,,Leonard Lance,6
HSIF16,G000558,majority,01922,,Brett Guthrie,7
HSIF16,O000168,majority,01955,,Pete Olson,8
HSIF16,P000602,majority,02022,,Mike Pompeo,9
HSIF16,K000378,majority,02014,,Adam Kinzinger,10
HSIF16,B001257,majority,01838,,Gus M. Bilirakis,11
HSIF16,J000292,majority,02046,,Bill Johnson,12
HSIF16,L000576,majority,02033,,Billy Long,13
HSIF16,E000291,majority,02036,,Renee L. Ellmers,14
HSIF16,C001092,majority,02151,,Chris Collins,15
HSIF16,C001096,majority,02144,,Kevin Cramer,16
HSIF16,B000213,majority,00062,,Joe Barton,17
HSIF16,U000031,majority,01177,Ex Officio,Fred Upton,18
HSIF16,E000215,minority,00355,Ranking Member,Anna G. Eshoo,1
HSIF16,D000482,minority,00316,,Michael F. Doyle,2
HSIF16,W000800,minority,01879,,Peter Welch,3
HSIF16,Y000062,minority,01853,,John A. Yarmuth,4
HSIF16,C001067,minority,01864,,Yvette D. Clarke,5
HSIF16,L000565,minority,01846,,David Loebsack,6
HSIF16,R000515,minority,01003,,Bobby L. Rush,7
HSIF16,D000197,minority,01479,,Diana DeGette,8
HSIF16,B001251,minority,01761,,G. K. Butterfield,9
HSIF16,M001163,minority,01814,,Doris O. Matsui,10
HSIF16,M001166,minority,01832,,Jerry McNerney,11
HSIF16,L000570,minority,01939,,Ben Ray Luján,12
HSIF16,P000034,minority,00887,Ex Officio,Frank Pallone Jr.,13
SSVA,I000055,majority,01608,Chairman,Johnny Isakson,1
SSVA,M000934,majority,01507,,Jerry Moran,2
SSVA,B001236,majority,01687,,John Boozman,3
SSVA,H001041,majority,01863,,Dean Heller,4
SSVA,C001075,majority,01925,,Bill Cassidy,5
SSVA,R000605,majority,02288,,Mike Rounds,6
SSVA,T000476,majority,02291,,Thom Tillis,7
SSVA,S001198,majority,02290,,Daniel Sullivan,8
SSVA,B001277,minority,02076,Ranking Member,Richard Blumenthal,1
SSVA,M001111,minority,01409,,Patty Murray,2
SSVA,S000033,minority,01010,,Bernard Sanders,3
SSVA,B000944,minority,00136,,Sherrod Brown,4
SSVA,T000464,minority,01829,,Jon Tester,5
SSVA,H001042,minority,01844,,Mazie K. Hirono,6
SSVA,M001183,minority,01983,,"Joe Manchin, III",7
HSPW02,G000563,majority,02049,Chair,Bob Gibbs,1
HSPW02,M001150,majority,01731,,Candice S. Miller,2
HSPW02,H001048,majority,01909,,Duncan Hunter,3
HSPW02,C001087,majority,01989,,"Eric A. ""Rick"" Crawford",4
HSPW02,W000806,majority,02002,,Daniel Webster,5
HSPW02,D000612,majority,01995,,Jeff Denham,6
HSPW02,R000587,majority,02073,,Reid J. Ribble,7
HSPW02,M001184,majority,02094,,Thomas Massie,8
HSPW02,R000597,majority,02160,,Tom Rice,9
HSPW02,D000619,majority,02126,,Rodney Davis,10
HSPW02,S000051,majority,01012,,Mark Sanford,11
HSPW02,R000592,majority,02017,,Todd Rokita,12
HSPW02,K000386,majority,02264,,John Katko,13
HSPW02,B001291,majority,02270,,Brian Babin,14
HSPW02,H001070,majority,02260,,Cresent Hardy,15
HSPW02,G000577,majority,02245,,Garret Graves,16
HSPW02,R000603,majority,02256,,David Rouzer,17
HSPW02,S001154,majority,01681,Ex Officio,Bill Shuster,18
HSPW02,N000179,minority,01602,Ranking Member,Grace F. Napolitano,1
HSPW02,E000290,minority,01894,,Donna F. Edwards,2
HSPW02,G000559,minority,01973,,John Garamendi,3
HSPW02,F000462,minority,02119,,Lois Frankel,4
HSPW02,H001068,minority,02101,,Jared Huffman,5
HSPW02,J000126,minority,00599,,Eddie Bernice Johnson,6
HSPW02,K000368,minority,01907,,Ann Kirkpatrick,7
HSPW02,T000468,minority,01940,,Dina Titus,8
HSPW02,M001185,minority,02150,,Sean Patrick Maloney,9
HSPW02,E000293,minority,02114,,Elizabeth H. Esty,10
HSPW02,N000147,minority,00868,,Eleanor Holmes Norton,11
HSPW02,N000127,minority,00867,,Richard M. Nolan,12
HSPW02,D000191,minority,00279,Ex Officio,Peter A. DeFazio,13
HSBU,P000591,majority,01778,Chair,Tom Price,1
HSBU,G000548,majority,01737,,Scott Garrett,2
HSBU,D000600,majority,01717,,Mario Diaz-Balart,3
HSBU,C001053,majority,01742,,Tom Cole,4
HSBU,M001177,majority,01908,,Tom McClintock,5
HSBU,B001273,majority,02063,,Diane Black,6
HSBU,R000592,majority,02017,Vice Chair,Todd Rokita,7
HSBU,W000810,majority,02008,,Rob Woodall,8
HSBU,B001243,majority,01748,,Marsha Blackburn,9
HSBU,H001053,majority,02032,,Vicky Hartzler,10
HSBU,R000597,majority,02160,,Tom Rice,11
HSBU,S001188,majority,01981,,Marlin A. Stutzman,12
HSBU,S000051,majority,01012,,Mark Sanford,13
HSBU,W000809,majority,01991,,Steve Womack,14
HSBU,B001290,majority,02203,,Dave Brat,15
HSBU,B001294,majority,02241,,Rod Blum,16
HSBU,M001195,majority,02277,,Alexander X. Mooney,17
HSBU,G000576,majority,02276,,Glenn Grothman,18
HSBU,P000609,majority,02221,,Gary J. Palmer,19
HSBU,M001194,majority,02248,,John R. Moolenaar,20
HSBU,W000821,majority,02224,,Bruce Westerman,21
HSBU,B001260,majority,01840,,Vern Buchanan,22
HSBU,V000128,minority,01729,Ranking Member,Chris Van Hollen,1
HSBU,Y000062,minority,01853,,John A. Yarmuth,2
HSBU,P000096,minority,01510,,Bill Pascrell Jr.,3
HSBU,R000577,minority,01756,,Tim Ryan,4
HSBU,M001160,minority,01811,,Gwen Moore,5
HSBU,C001066,minority,01839,,Kathy Castor,6
HSBU,M000404,minority,00766,,Jim McDermott,7
HSBU,L000551,minority,01501,,Barbara Lee,8
HSBU,P000607,minority,02171,,Mark Pocan,9
HSBU,L000580,minority,02146,,Michelle Lujan Grisham,10
HSBU,D000624,minority,02251,,Debbie Dingell,11
HSBU,L000582,minority,02230,,Ted Lieu,12
HSBU,N000188,minority,02202,,Donald Norcross,13
HSBU,M001196,minority,02246,,Seth Moulton,14
SLET,I000055,majority,01608,Chairman,Johnny Isakson,1
SLET,R000307,majority,00968,,Pat Roberts,2
SLET,R000584,majority,01896,,James E. Risch,3
SLET,B000711,minority,00116,Vice Chairman,Barbara Boxer,1
SLET,C001088,minority,01984,,Christopher A. Coons,2
SLET,S001194,minority,02173,,Brian Schatz,3
HSPW12,G000546,majority,01656,Chair,Sam Graves,1
HSPW12,Y000033,majority,01256,,Don Young,2
HSPW12,D000533,majority,00322,,John J. Duncan Jr.,3
HSPW12,M000689,majority,00800,,John L. Mica,4
HSPW12,L000554,majority,00699,,Frank A. LoBiondo,5
HSPW12,H001048,majority,01909,,Duncan Hunter,6
HSPW12,C001087,majority,01989,,"Eric A. ""Rick"" Crawford",7
HSPW12,B001269,majority,02054,,Lou Barletta,8
HSPW12,F000460,majority,02067,,Blake Farenthold,9
HSPW12,G000563,majority,02049,,Bob Gibbs,10
HSPW12,H001051,majority,02044,,Richard L. Hanna,11
HSPW12,W000806,majority,02002,,Daniel Webster,12
HSPW12,D000612,majority,01995,,Jeff Denham,13
HSPW12,R000587,majority,02073,,Reid J. Ribble,14
HSPW12,M001184,majority,02094,,Thomas Massie,15
HSPW12,R000597,majority,02160,,Tom Rice,16
HSPW12,M001187,majority,02142,,Mark Meadows,17
HSPW12,P000605,majority,02157,,Scott Perry,18
HSPW12,D000619,majority,02126,,Rodney Davis,19
HSPW12,W000810,majority,02008,,Rob Woodall,20
HSPW12,K000386,majority,02264,,John Katko,21
HSPW12,B001291,majority,02270,,Brian Babin,22
HSPW12,H001070,majority,02260,,Cresent Hardy,23
HSPW12,C001106,majority,02266,,Ryan A. Costello,24
HSPW12,G000577,majority,02245,,Garret Graves,25
HSPW12,W000820,majority,02232,,Mimi Walters,26
HSPW12,C001105,majority,02273,,Barbara Comstock,27
HSPW12,S001154,majority,01681,Ex Officio,Bill Shuster,28
HSPW12,N000147,minority,00868,Ranking Member,Eleanor Holmes Norton,1
HSPW12,N000002,minority,00850,,Jerrold Nadler,2
HSPW12,J000126,minority,00599,,Eddie Bernice Johnson,3
HSPW12,C001068,minority,01878,,Steve Cohen,4
HSPW12,S001165,minority,01818,,Albio Sires,5
HSPW12,E000290,minority,01894,,Donna F. Edwards,6
HSPW12,H001063,minority,02089,,Janice Hahn,7
HSPW12,N000127,minority,00867,,Richard M. Nolan,8
HSPW12,K000368,minority,01907,,Ann Kirkpatrick,9
HSPW12,T000468,minority,01940,,Dina Titus,10
HSPW12,M001185,minority,02150,,Sean Patrick Maloney,11
HSPW12,E000293,minority,02114,,Elizabeth H. Esty,12
HSPW12,F000462,minority,02119,,Lois Frankel,13
HSPW12,B001286,minority,02127,,Cheri Bustos,14
HSPW12,H001068,minority,02101,,Jared Huffman,15
HSPW12,B001285,minority,02106,,Julia Brownley,16
HSPW12,C001037,minority,01564,,Michael E. Capuano,17
HSPW12,N000179,minority,01602,,Grace F. Napolitano,18
HSPW12,B000911,minority,00132,,Corrine Brown,19
HSPW12,L000563,minority,01781,,Daniel Lipinski,20
HSPW12,D000191,minority,00279,Ex Officio,Peter A. DeFazio,21
HSAP01,A000055,majority,01460,Chair,Robert B. Aderholt,1
HSAP01,Y000063,majority,02021,,Kevin Yoder,2
HSAP01,R000583,majority,01916,,Thomas J. Rooney,3
HSAP01,V000129,majority,02105,Vice Chair,David G. Valadao,4
HSAP01,H001052,majority,02026,,Andy Harris,5
HSAP01,Y000066,majority,02242,,David Young,6
HSAP01,P000601,majority,02035,,Steven M. Palazzo,7
HSAP01,F000030,minority,00368,Ranking Member,Sam Farr,1
HSAP01,D000216,minority,00281,,Rosa L. DeLauro,2
HSAP01,B000490,minority,00091,,Sanford D. Bishop Jr.,3
HSAP01,P000597,minority,01927,,Chellie Pingree,4
HSHM,M001157,majority,01804,Chair,Michael T. McCaul,1
HSHM,S000583,majority,01075,,Lamar Smith,2
HSHM,K000210,majority,00635,,Peter T. King,3
HSHM,R000575,majority,01704,,Mike Rogers,4
HSHM,M001150,majority,01731,Vice Chair,Candice S. Miller,5
HSHM,D000615,majority,02057,,Jeff Duncan,6
HSHM,M001179,majority,02053,,Tom Marino,7
HSHM,B001269,majority,02054,,Lou Barletta,8
HSHM,P000605,majority,02157,,Scott Perry,9
HSHM,C001102,majority,02200,,Curt Clawson,10
HSHM,K000386,majority,02264,,John Katko,11
HSHM,H001073,majority,02269,,Will Hurd,12
HSHM,C001103,majority,02236,,"Earl L. ""Buddy"" Carter",13
HSHM,W000819,majority,02255,,Mark Walker,14
HSHM,L000583,majority,02238,,Barry Loudermilk,15
HSHM,M001197,majority,02225,,Martha McSally,16
HSHM,R000601,majority,02268,,John Ratcliffe,17
HSHM,D000625,majority,02293,,Daniel M. Donovan Jr.,18
HSHM,T000193,minority,01151,Ranking Member,Bennie G. Thompson,1
HSHM,S000030,minority,01522,,Loretta Sanchez,2
HSHM,J000032,minority,00588,,Sheila Jackson Lee,3
HSHM,L000559,minority,01668,,James R. Langevin,4
HSHM,H001038,minority,01794,,Brian Higgins,5
HSHM,R000588,minority,02023,,Cedric L. Richmond,6
HSHM,K000375,minority,02025,,William R. Keating,7
HSHM,P000604,minority,02097,,Donald M. Payne Jr.,8
HSHM,V000132,minority,02167,,Filemon Vela,9
HSHM,W000822,minority,02259,,Bonnie Watson Coleman,10
HSHM,R000602,minority,02262,,Kathleen M. Rice,11
HSHM,T000474,minority,02231,,Norma J. Torres,12
HSAP,R000395,majority,00977,Chair,Harold Rogers,1
HSAP,F000372,majority,00414,,Rodney P. Frelinghuysen,2
HSAP,A000055,majority,01460,,Robert B. Aderholt,3
HSAP,G000377,majority,01487,,Kay Granger,4
HSAP,S001148,majority,01590,,Michael K. Simpson,5
HSAP,C001048,majority,01670,,John Abney Culberson,6
HSAP,C001045,majority,01643,,Ander Crenshaw,7
HSAP,C001051,majority,01752,,John R. Carter,8
HSAP,C000059,majority,00165,,Ken Calvert,9
HSAP,C001053,majority,01742,,Tom Cole,10
HSAP,D000600,majority,01717,,Mario Diaz-Balart,11
HSAP,D000604,majority,01799,,Charles W. Dent,12
HSAP,G000560,majority,01979,,Tom Graves,13
HSAP,Y000063,majority,02021,,Kevin Yoder,14
HSAP,W000809,majority,01991,,Steve Womack,15
HSAP,F000449,majority,01793,,Jeff Fortenberry,16
HSAP,R000583,majority,01916,,Thomas J. Rooney,17
HSAP,F000459,majority,02061,,"Charles J. ""Chuck"" Fleischmann",18
HSAP,H001056,majority,02071,,Jaime Herrera Beutler,19
HSAP,J000295,majority,02154,,David P. Joyce,20
HSAP,V000129,majority,02105,,David G. Valadao,21
HSAP,H001052,majority,02026,,Andy Harris,22
HSAP,R000591,majority,01986,,Martha Roby,23
HSAP,A000369,majority,02090,,Mark E. Amodei,24
HSAP,S001192,majority,02168,,Chris Stewart,25
HSAP,R000589,majority,02068,,E. Scott Rigell,26
HSAP,J000296,majority,02199,,David W. Jolly,27
HSAP,Y000066,majority,02242,,David Young,28
HSAP,J000297,majority,02278,,Evan H. Jenkins,29
HSAP,P000601,majority,02035,,Steven M. Palazzo,30
HSAP,L000480,minority,00709,Ranking Member,Nita M. Lowey,1
HSAP,K000009,minority,00616,,Marcy Kaptur,2
HSAP,V000108,minority,01188,,Peter J. Visclosky,3
HSAP,S000248,minority,01042,,José E. Serrano,4
HSAP,D000216,minority,00281,,Rosa L. DeLauro,5
HSAP,P000523,minority,00930,,David E. Price,6
HSAP,R000486,minority,00997,,Lucille Roybal-Allard,7
HSAP,F000030,minority,00368,,Sam Farr,8
HSAP,F000043,minority,00371,,Chaka Fattah,9
HSAP,B000490,minority,00091,,Sanford D. Bishop Jr.,10
HSAP,L000551,minority,01501,,Barbara Lee,11
HSAP,H001034,minority,01634,,Michael M. Honda,12
HSAP,M001143,minority,01653,,Betty McCollum,13
HSAP,I000057,minority,01663,,Steve Israel,14
HSAP,R000577,minority,01756,,Tim Ryan,15
HSAP,R000576,minority,01728,,C. A. Dutch Ruppersberger,16
HSAP,W000797,minority,01777,,Debbie Wasserman Schultz,17
HSAP,C001063,minority,01807,,Henry Cuellar,18
HSAP,P000597,minority,01927,,Chellie Pingree,19
HSAP,Q000023,minority,01967,,Mike Quigley,20
HSAP,K000381,minority,02169,,Derek Kilmer,21
SSJU25,C001098,majority,02175,Chairman,Ted Cruz,1
SSJU25,G000386,majority,00457,,Chuck Grassley,2
SSJU25,H000338,majority,01351,,Orrin G. Hatch,3
SSJU25,S001141,majority,01548,,Jeff Sessions,4
SSJU25,F000444,majority,01633,,Jeff Flake,5
SSJU25,G000359,majority,00452,,Lindsey Graham,6
SSJU25,L000577,majority,02080,,Mike Lee,7
SSJU25,V000127,majority,01609,,David Vitter,8
SSJU25,C001088,minority,01984,Ranking Member,Christopher A. Coons,1
SSJU25,F000062,minority,01332,,Dianne Feinstein,2
SSJU25,D000563,minority,00326,,Richard J. Durbin,3
SSJU25,S000148,minority,01036,,Charles E. Schumer,4
SSJU25,W000802,minority,01823,,Sheldon Whitehouse,5
SSJU25,K000367,minority,01826,,Amy Klobuchar,6
SSJU25,B001277,minority,02076,,Richard Blumenthal,7
SSEG01,R000584,majority,01896,Chairman,James E. Risch,1
SSEG01,F000444,majority,01633,,Jeff Flake,2
SSEG01,D000618,majority,02138,,Steve Daines,3
SSEG01,C001075,majority,01925,,Bill Cassidy,4
SSEG01,G000562,majority,01998,,Cory Gardner,5
SSEG01,H001061,majority,02079,,John Hoeven,6
SSEG01,A000360,majority,01695,,Lamar Alexander,7
SSEG01,P000449,majority,00924,,Rob Portman,8
SSEG01,C001047,majority,01676,,Shelley Moore Capito,9
SSEG01,M001153,majority,01694,Ex Officio,Lisa Murkowski,10
SSEG01,M001183,minority,01983,Ranking Member,"Joe Manchin, III",1
SSEG01,S000033,minority,01010,,Bernard Sanders,2
SSEG01,S000770,minority,01531,,Debbie Stabenow,3
SSEG01,F000457,minority,01969,,Al Franken,4
SSEG01,H001046,minority,01937,,Martin Heinrich,5
SSEG01,H001042,minority,01844,,Mazie K. Hirono,6
SSEG01,K000383,minority,02185,,"Angus S. King, Jr.",7
SSEG01,W000817,minority,02182,,Elizabeth Warren,8
SSEG01,C000127,minority,00172,Ex Officio,Maria Cantwell,9
HSVR09,A000374,majority,02244,Chair,Ralph Lee Abraham,1
HSVR09,L000564,majority,01834,,Doug Lamborn,2
HSVR09,Z000017,majority,02261,,Lee M. Zeldin,3
HSVR09,C001106,majority,02266,,Ryan A. Costello,4
HSVR09,B001295,majority,02243,,Mike Bost,5
HSVR09,T000468,minority,01940,Ranking Member,Dina Titus,1
HSVR09,B001285,minority,02106,,Julia Brownley,2
HSVR09,R000599,minority,02109,,Raul Ruiz,3
HSBA15,N000182,majority,01758,Chair,Randy Neugebauer,1
HSBA15,P000588,majority,01738,Vice Chair,Stevan Pearce,2
HSBA15,L000491,majority,00711,,Frank D. Lucas,3
HSBA15,P000599,majority,01915,,Bill Posey,4
HSBA15,F000451,majority,01797,,Michael G. Fitzpatrick,5
HSBA15,W000796,majority,01779,,Lynn A. Westmoreland,6
HSBA15,L000569,majority,01931,,Blaine Luetkemeyer,7
HSBA15,S001188,majority,01981,,Marlin A. Stutzman,8
HSBA15,M001182,majority,02059,,Mick Mulvaney,9
HSBA15,P000606,majority,02141,,Robert Pittenger,10
HSBA15,B001282,majority,02131,,Andy Barr,11
HSBA15,R000598,majority,02158,,Keith J. Rothfus,12
HSBA15,G000570,majority,02038,,Frank C. Guinta,13
HSBA15,T000470,majority,01997,,Scott R. Tipton,14
HSBA15,W000816,majority,02165,,Roger Williams,15
HSBA15,L000584,majority,02271,,Mia B. Love,16
HSBA15,E000294,majority,02253,,Tom Emmer,17
HSBA15,H001036,majority,01749,Ex Officio,Jeb Hensarling,18
HSBA15,C001049,minority,01654,Ranking Member,Wm. Lacy Clay,1
HSBA15,M001137,minority,01506,,Gregory W. Meeks,2
HSBA15,H000636,minority,01490,,Rubén Hinojosa,3
HSBA15,S001157,minority,01722,,David Scott,4
HSBA15,M000087,minority,00729,,Carolyn B. Maloney,5
HSBA15,V000081,minority,01184,,Nydia M. Velázquez,6
HSBA15,S000344,minority,01526,,Brad Sherman,7
HSBA15,L000562,minority,01686,,Stephen F. Lynch,8
HSBA15,C001037,minority,01564,,Michael E. Capuano,9
HSBA15,D000620,minority,02133,,John K. Delaney,10
HSBA15,H001064,minority,02170,,Denny Heck,11
HSBA15,S001191,minority,02099,,Kyrsten Sinema,12
HSBA15,V000130,minority,02112,,Juan Vargas,13
HSBA15,W000187,minority,01205,Ex Officio,Maxine Waters,14
HLIG01,L000554,majority,00699,Chair,Frank A. LoBiondo,1
HLIG01,C001062,majority,01805,,K. Michael Conaway,2
HLIG01,K000210,majority,00635,,Peter T. King,3
HLIG01,W000796,majority,01779,,Lynn A. Westmoreland,4
HLIG01,R000583,majority,01916,,Thomas J. Rooney,5
HLIG01,P000602,majority,02022,,Mike Pompeo,6
HLIG01,S001193,minority,02104,Ranking Member,Eric Swalwell,1
HLIG01,G000535,minority,00478,,Luis V. Gutiérrez,2
HLIG01,H001047,minority,01913,,James A. Himes,3
HLIG01,C001072,minority,01889,,André Carson,4
SSFR,C001071,majority,01825,Chairman,Bob Corker,1
SSFR,R000584,majority,01896,,James E. Risch,2
SSFR,R000595,majority,02084,,Marco Rubio,3
SSFR,J000293,majority,02086,,Ron Johnson,4
SSFR,F000444,majority,01633,,Jeff Flake,5
SSFR,G000562,majority,01998,,Cory Gardner,6
SSFR,P000612,majority,02286,,David Perdue,7
SSFR,I000055,majority,01608,,Johnny Isakson,8
SSFR,P000603,majority,02082,,Rand Paul,9
SSFR,B001261,majority,01881,,John Barrasso,10
SSFR,C000141,minority,00174,Ranking Member,Benjamin L. Cardin,1
SSFR,B000711,minority,00116,,Barbara Boxer,2
SSFR,M000639,minority,00791,,Robert Menendez,3
SSFR,S001181,minority,01901,,Jeanne Shaheen,4
SSFR,C001088,minority,01984,,Christopher A. Coons,5
SSFR,U000039,minority,01567,,Tom Udall,6
SSFR,M001169,minority,01837,,Christopher Murphy,7
SSFR,K000384,minority,02176,,Tim Kaine,8
SSFR,M000133,minority,00735,,Edward J. Markey,9
SSAP24,C001035,majority,01541,Chairman,Susan M. Collins,1
SSAP24,S000320,majority,01049,,Richard C. Shelby,2
SSAP24,A000360,majority,01695,,Lamar Alexander,3
SSAP24,K000360,majority,01647,,Mark Kirk,4
SSAP24,B000575,majority,01464,,Roy Blunt,5
SSAP24,B001236,majority,01687,,John Boozman,6
SSAP24,C001047,majority,01676,,Shelley Moore Capito,7
SSAP24,C001075,majority,01925,,Bill Cassidy,8
SSAP24,D000618,majority,02138,,Steve Daines,9
SSAP24,C000567,majority,00213,Ex Officio,Thad Cochran,10
SSAP24,R000122,minority,00949,Ranking Member,Jack Reed,1
SSAP24,M000702,minority,00802,,Barbara A. Mikulski,2
SSAP24,M001111,minority,01409,,Patty Murray,3
SSAP24,D000563,minority,00326,,Richard J. Durbin,4
SSAP24,F000062,minority,01332,,Dianne Feinstein,5
SSAP24,C001088,minority,01984,,Christopher A. Coons,6
SSAP24,S001194,minority,02173,,Brian Schatz,7
SSAP24,M001169,minority,01837,,Christopher Murphy,8
SSBK09,S001184,majority,02056,Chairman,Tim Scott,1
SSBK09,C000880,majority,00250,,Mike Crapo,2
SSBK09,H001041,majority,01863,,Dean Heller,3
SSBK09,M000934,majority,01507,,Jerry Moran,4
SSBK09,C001071,majority,01825,,Bob Corker,5
SSBK09,C001095,majority,02098,,Tom Cotton,6
SSBK09,R000605,majority,02288,,Mike Rounds,7
SSBK09,V000127,majority,01609,,David Vitter,8
SSBK09,S000320,majority,01049,Ex Officio,Richard C. Shelby,9
SSBK09,M000639,minority,00791,Ranking Member,Robert Menendez,1
SSBK09,R000122,minority,00949,,Jack Reed,2
SSBK09,S000148,minority,01036,,Charles E. Schumer,3
SSBK09,T000464,minority,01829,,Jon Tester,4
SSBK09,M001176,minority,01900,,Jeff Merkley,5
SSBK09,H001069,minority,02174,,Heidi Heitkamp,6
SSBK09,D000607,minority,01850,,Joe Donnelly,7
SSBK09,B000944,minority,00136,Ex Officio,Sherrod Brown,8
HSVR10,W000815,majority,02152,Chair,Brad R. Wenstrup,1
